,brazilian,british,cajun_creole,chinese,filipino,french,greek,hawaiian,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese
undiluted,-0.0010553446110989583,-0.0028740166515580823,-0.012873212784556285,-0.016484332388995843,-0.0011474472888846998,-0.09577197576480095,-0.015343248126757237,-0.004697772625313746,-0.006703488498203008,-0.0043562405078683055,4.151318760830384,-0.0013094617538783888,-0.0011221138686436025,-0.00016683870142158885,-0.9356215905711212,-0.014417606105554872,-0.005192394262362348,-0.30632841372524994,-0.03408947457598966,-0.00204941585821824,-0.0005631407668169815
undrain,-0.012321659559696437,-0.00653724760248139,-0.11659123771012131,-0.05931299451368821,-0.05147640476196334,-0.013224129904585208,-0.021797124685167275,-0.010042349901680174,-0.03992495047402601,-0.0053073814512036065,-0.8253229295977362,-0.004079216134254513,-0.011614145775433744,-0.008742851310745849,0.1993783251473718,-0.002917825913365586,-0.006032618789274238,2.948403334040249,-0.04337114139508815,-0.011488239527576261,-0.003548333749785084
unflavored,-0.5651066819253071,-0.4275882743694499,-0.36675478656969873,2.4068745941675553,2.8111797977762802,0.4291306142589438,-0.05777431768800393,-0.05030560278615894,-1.0218190162592025,-0.31768657590294125,2.672243686062173,-0.513020848476469,0.08268442589145729,-0.20314040270503186,-2.2117773881498928,-0.31602985810275547,-0.10093028034580749,-2.419809484061444,2.1963179512406437,-0.3503766095844548,-0.1497288466945661
unhulled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni,-0.007846086671379092,-0.021614281174633314,-0.010143191822806995,-0.015442802024064086,-0.02369667400787862,-0.25128434506602876,-0.03216855185514785,-0.022115522963989238,-0.05737499263882072,-0.014369477225054994,-0.4318930836331815,-0.007366723218916499,0.9720191569673927,-0.012889607647101085,-0.24888554647499755,-0.014895811524736943,-0.010625133577766392,-0.11196260004788396,-0.06512676084987884,-0.013410643274638343,-0.007549427255356706
unsalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsalted,0.03897252641626666,0.7032999974504636,0.287126497435141,0.11870532415036242,-4.954051320690708,2.2001840019832093,0.7953037862370727,-3.2095663402491392,-1.0494807849676278,-0.9604001297379968,-1.3681260581381174,1.0080869744533356,-2.107822140973855,-2.068280969603349,0.3673876167066081,0.051420772639133895,1.2858570287387359,-0.05348892604067158,0.28943798945308724,-1.5374380454656902,0.2428409034753149
unseasoned,-0.033272103322209194,-0.05300035342518443,-0.02290727639244995,-0.2057426932213954,0.35960596250693266,-0.04289649422806875,-0.013128882169912594,0.18989797981742199,-0.014087471584488323,-0.04459847136732096,-0.13894697766186076,-0.05989333156978253,2.721323186708961,-0.10875049807965531,-1.607769250024675,-0.0329323518980933,-0.06486910287426431,-3.8064168029446046,-0.042819722851170056,-0.06346880535626291,-0.028293765648443953
unsmoked,-0.0038087979100863674,-0.004497032627421864,-0.007497862952495784,-0.0483344633566768,-0.03453110933398137,0.1072695763295658,-0.001092869963130142,-0.0007472876638087029,-0.0009667506224978157,-0.011026889437098503,-0.03693449332949165,-0.0011718111403665405,-0.0005148779951856286,-0.00034627391946857834,-0.0023972686179252046,-0.001346278691810128,-0.004243795283152964,-0.28686107373071507,-0.027430807363291877,-0.0007224318115451754,-0.0021316594408621256
unsulphured,-0.004955263744550486,-0.007081143712275912,-0.010477335763199626,-0.05720379448634782,-0.012749872789530062,-0.0057357905155601225,-0.0005631443832345671,-0.004592284115757221,0.7447210065662112,-0.003325557446409307,-0.006232832166043122,-0.018426444948932048,-0.0796740131047167,-0.0033584768733916906,-0.0018481453691533535,-0.0003321209826318684,-0.0077016083241808,-0.09074783976186024,-0.0025684118582938093,-0.016521686833773818,-0.0011478086041983473
unsweeten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsweetened,2.67790780997644,-1.0084820509899866,-1.008724210514502,-0.23009619606720186,-0.25909620353926827,0.8838405282224084,-1.8332274979386347,1.075279758094437,-1.0143517761456133,-0.09846490061981844,0.1334658504033742,1.0855567222209463,-3.452855258997765,-0.7246313630143046,1.5652819614436992,-1.149989378147841,0.31599514687104424,-1.1363518889412088,-0.7636018459571052,4.128166113854536,-0.8835372351599652
up,-0.040893702126877866,-0.042098988922107006,-0.07456261944454766,1.8289856370821118,2.51459702431898,-0.26860589303135757,-0.02817526878530504,-2.1410796713629927,0.11881034634557208,-0.02740865456090808,-1.2259448657128722,-0.10418720625127964,-0.36580236759191137,-0.08118385178688059,-0.9390779626236022,-0.07867155703559581,-0.02639847176712152,1.0420798181491664,-0.0326759230672353,-0.13943299392932748,-0.11968638588943996
urad,-0.11031284170372162,-0.1820875719298263,-0.11966212872456801,-0.644201368993167,-0.40489212629037313,-0.40620117604474176,-0.2650067061800717,-0.06501041521453851,2.679031250387617,-0.10694690207502881,-0.8394423486268952,-0.24248727832250977,-0.8033380094657361,-0.2324198500016743,-0.8410908533084767,-0.14117049583495775,-0.09974688072543134,-0.5569577459433621,-0.18373036033076504,-0.40109787882775494,-0.12653466735740582
usukuchi,-0.0012625329904710288,-0.008427075217447608,-0.0045353516608106475,-0.0032408523421371986,-0.005296623808594851,-0.018669996611839167,-0.006145709322056455,-0.049090705301087,-0.005067475169222737,-0.006896464955385876,-0.033027572092799246,-0.003368286627301757,0.019758702264361556,-0.008369235633374893,-0.03217945954019735,-0.0038930460265049725,-0.004860076111087121,-0.015196012406380875,-0.0040252519370198685,-0.011146408871908837,-0.007597205216963497
v8,-0.004991798545896661,-0.0008853931090764235,-0.01848418051786811,-0.005749288754673794,-0.027142120242584895,-0.014352827334520118,-0.006465588689086346,-0.014464275575720316,-0.0035875718423309597,-0.001056628291333314,-0.07064772169825682,-0.001094709848032103,-0.003088116814295236,-0.0004759624891380539,0.8367015311701889,-0.0011325051921758863,-0.0011063137554439537,-0.2904240084624551,-0.0023528882543138105,-0.0027497488744268306,-0.0011551124935731338
vadouvan,-0.003698822064571888,-0.0070065352393337745,-0.0008431029975929026,-0.002433923000163498,-0.0025522882129935184,-0.005013124041008287,-0.4649502697040547,-0.0010884046061415422,0.5622182625603724,-0.0021377504225038504,-0.011615614851998402,-0.001866726990124499,-0.012509269887374901,-0.000543954484010936,-0.0037285206846615873,-0.11122209547099764,-0.002323189955655327,-0.08690090428900676,-0.020309539286457956,-0.006584301606807048,-0.005888474599697682
val,-0.006859264162901325,-0.006522811264950279,-0.001961414690078837,-0.06668087560258731,-0.0008498187315552536,-0.15810136085737295,-0.00704910538840259,-0.0018006313838267317,-0.005692814678128825,-0.008001661678734829,4.144576421252369,-0.00035878426364776406,-0.01513065755588259,-0.0015286623604109984,-0.015075860617709115,-0.008040011255907016,-0.0027328863527469106,-0.2927246864507621,-0.18528714389538836,-0.004453819853232108,-0.0009001771067274193
valencia,-0.029379323099637828,-0.0029803013958926354,-0.013977659054647406,-0.02481598344664661,-0.34827190715549516,-0.1279224954952557,-0.02052652191547089,-0.007836278715559416,-0.00834475626548394,-0.0023970370643873534,-0.025853805505698595,-0.0010459307554997503,-0.014994879246105498,-0.014234537961731915,-0.009528174862307776,-0.02152673913841308,-0.0073323720449762,-0.007428959383534882,0.2889255239145122,-0.007399942580948723,-0.006693449028082065
valley,-0.047219544654403645,-0.025502821977899905,-0.05549722314138865,-0.0822566597534152,-0.021930853458819115,-0.14951344211430936,0.7119218481319548,-0.04917393337205974,-0.114798577108074,-0.02092635259772389,-0.00593236130462324,-0.018010871497354752,-0.045627443726526044,-0.016345203148431804,-0.3601881090576912,-0.012670131076064793,-0.022847466237860905,1.635126926139359,-0.06445966116864757,-0.06417283942654309,-0.013636944213038201
vanilla,0.2096695853313305,-0.2083924385986267,2.0671759073004496,-2.9105948312213323,2.509655446594104,1.378445501722016,0.6896102498529129,-2.002620840046323,-2.0167565325145027,-0.8901625639118521,1.0901842772155146,1.761894720841159,-2.908891931914184,0.9638901338279208,4.4819607189178114,-2.053150641155886,1.1153225247949479,1.3214050216127204,3.037948289445205,-2.466133099505724,-1.5276244948866067
varieti,-0.0018343888516382991,-0.0005560024391613975,-0.0005306135524780962,-0.0011920497487013593,-0.0008681766969053765,-0.002293310155147985,-0.0006058979365247083,-0.00018137545845021874,-0.0038598235936229915,-0.0013264645653951388,-0.033660352643910006,-0.0003812193702910039,-0.0006130405804427053,-6.44507212936861e-05,0.019170348743736194,-0.0010852534283183981,-0.0005165808136577672,-0.6419666360451449,-0.01963028094953708,-0.0009180563997064181,-0.0009150626061411185
varnish,-0.09538462615730915,-0.021215262527851934,-0.04250310347859726,-0.04481010587793244,-0.07205829671039814,-0.39435970269634385,-0.30233265724374736,-0.006376725542421075,-0.03769564607786969,-0.029671483788953304,3.6479494059329762,-0.016841232954510007,0.8636856880191095,-0.31094745522901146,-0.05505207571666351,-0.13296648627311305,-0.02168245479727309,-0.4985480345090219,-0.737731714599344,-0.042769644465351433,-0.01339908674704386
vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veal,-1.0690930483815522,0.8974639697117806,-0.7143587231157575,-0.9155313628932704,-1.4778527709004452,-0.1590906253711359,1.9186931900885522,-0.22432033764638232,-0.42153748704362304,-0.6311911637729836,3.332043146361012,-0.7579319084951294,-0.5895872555244558,-0.3030821116694604,-2.455953166542121,-1.365799667568114,0.5964506443942366,-3.7255624388261004,-1.0593505772199951,-0.28591603423915124,-0.14136206524761777
vegan,-0.19185645271804577,0.40404499844089226,0.19453750340606074,-0.6029257610754951,-0.6441699512034653,-0.25563043704721855,-0.3502538698477822,0.04688166930530974,1.8243598735771291,-0.03325406939285157,1.0195992525428432,-0.4655381486235001,0.4315926857753082,-0.28634104614801714,-1.3395321066157972,-0.3959600839465392,0.5134828519337791,-3.2528604671794628,-0.44775230096673596,0.11091218396128161,0.48257762091529643
veget,-0.9765406760433502,-0.010762825539643826,-0.11958983252704687,0.0856467647182086,-0.06283686733663825,-0.025999186773191837,-0.3067665587228088,-0.014761420749993698,1.677853924631408,-0.009494184609061101,-0.17630629724264546,-0.02009439683335763,-0.08421404194925317,-0.03352400363558095,-0.3824959942753971,-0.09097370870469189,-0.007675063626356465,-0.5275287689308438,1.0493156319844217,-1.2457860292922058,-0.14429617402700565
vegeta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetable,-0.932286412149265,-0.6861683225869063,1.2516138191222355,0.5027234627814764,-1.8208092069107142,-2.097257833880992,-2.295835522290162,-3.5774641370139317,1.941329555528502,0.012377708557543105,-0.12973153762709355,3.1613161232017735,0.15334241063264795,-0.602282477187268,0.24767481058071072,-0.32768352908559156,1.4601922006498564,2.438118388136465,0.6825214763292801,3.216673482165351,0.32349586211236514
vegetablefilled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetables,-0.9816939542616157,-0.4256412884134306,-0.02955857054409049,0.893590737587995,-2.28701845062002,-0.27011234448283894,0.596836889121483,-0.31797211300959033,0.9251839193297341,0.44788826180160957,-1.8254733588603547,-1.059298889698578,-3.481313684486015,2.416001922480978,-2.8281731343272214,0.27875823545569034,1.4993456391525215,0.7055976318307198,3.165124708129296,-1.4414333424425392,1.179855863817392
vegetarian,-0.17195410704005154,-0.01129306648061695,-0.031072998282543146,-0.9330455379884249,-0.089522937830574,-0.09640296632075704,-0.016672783449206068,-0.016469589862051794,-0.03064016577872499,-0.009786881781163263,-0.09219539718271404,-0.024039924193242128,-0.032756745795544946,-0.06130525036447713,1.4148026774351663,-0.006148020455041245,-0.017150083485470157,-0.027458469317861493,-0.38423442829268656,-0.4544805310373988,0.5352906818078857
veggie,-0.008989556322586217,-0.012318734911451409,-0.015572209490432249,-0.06373883942203504,-0.009124173918309185,-0.041055808696615126,-0.05619750948089182,0.3324153320390925,-0.04509897039007185,-0.010257427491721784,0.2899512951506615,-0.005249483756025886,-0.033126113324274224,-0.09158311453802083,0.4762964225918691,-0.02043904536142756,-0.005583130346141015,-0.10885189773633852,-0.005186680523919768,-0.044612418805741044,-0.018717685672001206
veggies,-0.07460729149958753,-0.06829243682609959,-0.05090401057607604,2.0286982790430006,1.8038068935712923,-0.12048360567994759,-0.08992432646207757,-0.16711638900018475,1.8237578832616514,-0.034576834672870614,-1.4963486371747146,-0.030504321164581297,-0.8533875751469798,0.274299120160726,-0.011012411953500115,-0.9105709388442653,-0.042475862977521484,-0.9739695615982039,-0.15213617868950613,0.16289212123723526,0.16365245607171394
velveeta,-0.05540267534156421,-0.07498200480691541,-0.1372965637806493,-0.2862829183518546,2.899643201737671,-0.32538466463370097,-0.18274462196234592,-1.0283000175233803,-0.2168501618324037,-0.044125707878899266,0.473996028959415,-0.051969095425556285,-0.2156173871212995,-0.0400599201529509,4.08826970654721,-0.05765461406849941,-0.03779370434197666,1.668941111459151,-0.17332503763251747,-0.07728301273935032,-0.036677316624335196
velvet,-0.0025370916717172595,-0.007526504545813572,-0.04593419679795598,-0.007162708028774417,-0.03452848880264974,-0.04969300974292167,-0.00527006041413826,-0.0016588723216893915,-0.03342757912125369,-0.005547128735292349,-0.23759973300247691,-0.003258239020761552,-0.02458568078915407,-0.0019612769587267743,-0.06959366403746786,-0.0006599371636115381,-0.0067579987709091,3.2163195963236033,-0.0029830334983620256,-0.0002063586043796519,-0.0007930379421410121
venison,-0.03470813498266541,0.4938217872059164,-0.10957616862262883,-0.1099188687194893,-0.22500649348963417,-0.31017865705262404,-0.46422217167726154,-0.03491541740144431,-0.04074071920001698,-0.08353306395265211,-0.3443498289102476,-0.02579481623346279,-0.04101126500276391,-0.06527339021256949,0.09747728448498728,-0.014976562671970254,0.7014338641730593,1.3286278759336885,-0.27419953655757534,-0.016264634864940078,-0.04237243629534431
vera,-0.032090932263193435,-0.007904753283263065,-0.013861240881328478,-0.017851629176244912,-0.012252352750694664,-0.11778173242555968,-0.020486987594129154,-0.02594292797009305,-0.03190243448134465,-0.004524895690309322,-2.041029314518437,-0.003960840902293086,-0.0075262633380484565,-0.018124068108093666,-0.1336291591611038,-0.013460140534807314,-0.0036379720148251565,-0.016632066738892403,2.3321804406666162,-0.005042938845475723,-0.005772019422496104
verbena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verde,-0.5395364199401834,-0.08805228848147505,-0.15472619890382852,-0.39898269726605984,-0.6799665985592529,-0.2589290782507419,-0.22479089730113458,-0.2709573791286182,-0.23010565529855964,-0.11670349155893135,-0.779801159413683,-0.1904133795064525,-0.2203736884284896,-0.15633132401646962,5.055301972696222,-0.2640952822465867,-0.09559725840683066,3.7027517915401353,-0.7416539071416031,-0.21816752053099853,-0.1072473366674481
veri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verjuice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verjus,-0.0055551967172819535,-0.02327123769902921,-0.0061316519951689135,-0.02363491389845936,-0.006153104472733263,0.19100334224919566,-0.012167555781406592,-0.0019818143206259253,-0.011542188532293557,-0.009186938201274189,0.7649664745377069,-0.0012619779312355473,-0.041226903143273,-0.004380922624096314,-0.006183102305703823,-0.004217828120532106,-0.010608153501836654,-0.06309416763707024,-0.08025776959285721,-0.0028288257543019175,-0.0036576527517670826
